age,gender,height,weight,workout_type,duration,calories_burned,intensity,calories_intake,bmi,goal_A,goal_B,goal_C,goal_D,goal_E,goal_F,goal_G,goal_H
49,Male,192,54,1,98,153,Low,2612,14.6484375,0,0,0,0,0,0,1,1
27,Other,183,116,0,73,367,Low,3260,34.638239421899726,0,1,0,0,0,0,1,0
41,Female,167,61,0,25,138,Medium,1770,21.872422819032593,0,0,0,1,0,0,1,0
19,Female,198,115,5,79,261,Low,1524,29.33374145495358,0,1,0,1,0,0,0,1
24,Male,174,53,3,95,831,Medium,2488,17.50561500858766,0,0,1,0,1,0,0,0
51,Female,177,55,0,76,783,Medium,2947,17.555619394171533,0,0,0,0,0,0,1,0
42,Other,158,92,5,27,763,Medium,3079,36.85306841852267,0,1,0,0,0,0,1,1
18,Male,171,108,3,25,300,Medium,2998,36.93444136657433,0,1,0,0,1,0,0,0
33,Female,151,78,0,74,787,Medium,3849,34.209025919915796,0,1,0,0,0,0,1,0
28,Female,168,106,0,29,217,Medium,2508,37.55668934240364,0,1,0,0,0,0,1,0
32,Male,172,63,5,88,767,Medium,1678,21.29529475392104,0,0,0,1,0,1,1,1
59,Female,194,69,0,42,403,Low,3284,18.333510468700183,0,0,0,0,0,0,1,0
19,Male,187,116,0,43,602,Low,3895,33.17223826818039,0,1,0,0,0,0,0,0
57,Female,170,76,2,111,251,Medium,1844,26.29757785467128,0,0,0,1,0,0,0,0
42,Female,161,111,2,38,365,Low,2228,42.82242197446086,0,1,0,0,0,0,0,0
52,Female,195,57,1,110,472,High,1567,14.990138067061144,0,0,0,0,0,0,1,1
28,Male,150,70,1,50,319,High,2588,31.11111111111111,0,1,0,0,0,0,1,1
52,Male,191,51,0,48,238,High,2574,13.979879937501714,0,0,0,0,0,0,1,0
54,Male,155,105,2,20,497,Low,2909,43.7044745057232,0,1,0,0,0,0,0,0
18,Male,169,109,4,42,514,High,3710,38.163929834389556,0,0,0,0,1,0,0,1
51,Male,177,113,0,108,907,High,2378,36.06881802802515,0,1,0,0,0,0,1,0
20,Male,170,71,3,62,538,Medium,2022,24.56747404844291,1,0,1,0,1,1,0,0
20,Other,177,67,0,20,373,Medium,2866,21.38593635289987,0,0,0,1,0,1,0,0
56,Male,176,99,3,82,640,Low,3200,31.960227272727273,0,0,0,0,1,0,1,0
41,Female,150,90,4,91,165,Medium,2208,40.0,0,0,0,0,1,0,1,1
29,Female,178,56,3,57,177,High,2081,17.67453604342886,0,0,1,0,1,0,1,0
37,Other,194,72,5,76,776,High,2730,19.130619619513233,0,0,0,1,0,0,1,1
51,Female,153,86,3,19,854,High,3184,36.73800674954077,0,1,0,0,1,0,1,0
52,Other,169,96,3,53,610,Low,2477,33.61226847799447,0,1,0,0,1,0,1,0
46,Male,154,119,2,117,731,Medium,2615,50.17709563164109,0,1,0,0,0,0,0,0
59,Other,150,93,3,50,245,Low,2299,41.333333333333336,0,0,0,0,1,0,1,0
58,Male,188,82,1,77,100,Low,1508,23.20054323223178,0,0,0,1,0,0,1,1
28,Female,176,96,2,115,289,Medium,2044,30.991735537190085,0,1,0,0,0,0,0,0
34,Female,173,64,2,10,315,High,3185,21.383941996057334,1,0,1,1,0,1,0,0
20,Male,188,58,3,52,672,Low,2073,16.410140334993212,0,0,1,0,1,0,0,0
25,Female,161,72,2,40,181,Low,1985,27.776706145596233,0,1,1,1,0,0,0,0
55,Female,193,72,0,34,664,Low,3904,19.329377969878387,0,0,0,1,0,0,1,0
42,Female,197,58,2,74,321,High,2472,14.944986987554433,0,0,1,0,0,0,0,0
27,Male,156,77,1,56,562,Low,2069,31.640368178829714,0,1,0,0,0,0,1,1
41,Male,193,101,0,30,120,Low,1878,27.114821874412737,0,1,0,1,0,0,1,0
37,Other,187,78,3,69,251,High,2823,22.305470559638533,1,0,1,0,1,0,1,0
31,Female,152,70,5,12,638,Medium,2659,30.297783933518005,0,1,0,0,0,0,1,1
36,Male,182,95,0,111,164,High,3569,28.680111097693512,0,1,0,1,0,0,1,0
32,Male,167,96,3,43,958,High,3617,34.42217361683818,0,1,0,0,1,0,1,0
21,Other,189,62,3,31,583,High,3991,17.35673693345651,0,0,1,0,1,0,0,0
38,Other,165,62,0,68,747,Low,3269,22.77318640955005,0,0,0,1,0,0,1,0
33,Female,156,83,1,31,272,High,3084,34.10585141354372,0,1,0,0,0,0,1,1
36,Other,151,76,1,65,109,Medium,2586,33.33187140914872,0,1,0,0,0,0,1,1
44,Other,153,72,5,30,582,Low,3380,30.757400999615534,0,1,0,0,0,0,1,1
22,Male,185,82,2,18,797,Low,1664,23.959094229364496,1,0,1,1,0,1,0,0
19,Male,150,104,5,95,390,High,2224,46.22222222222222,0,1,0,0,0,0,0,1
41,Other,190,118,2,50,131,Low,3085,32.686980609418285,0,1,0,0,0,0,0,0
55,Other,155,76,4,116,738,Medium,3660,31.63371488033298,0,0,0,0,1,0,1,1
44,Female,181,117,1,62,362,High,1559,35.713195567900854,0,1,0,0,0,0,1,1
45,Other,163,83,4,63,363,Medium,1862,31.239414355075468,0,0,0,0,1,0,1,1
57,Male,171,112,5,50,632,Medium,3739,38.30238363941042,0,0,0,0,0,0,1,1
20,Female,163,63,3,104,105,Low,3137,23.711844630960897,1,0,1,0,1,1,0,0
38,Female,177,54,3,46,349,High,3647,17.236426314277505,0,0,1,0,1,0,1,0
34,Female,181,91,3,38,845,Low,2415,27.776929886145112,0,1,1,0,1,0,1,0
58,Male,159,84,1,75,836,Low,2408,33.22653376053162,0,0,0,0,0,0,1,1
45,Male,193,80,1,30,985,Medium,3644,21.47708663319821,0,0,0,1,0,0,1,1
40,Female,171,55,2,55,719,High,2061,18.80920625149619,1,0,1,1,0,0,0,0
29,Other,157,103,4,40,840,Medium,2925,41.78668505821737,0,0,0,0,1,0,1,1
39,Male,174,115,3,10,476,Low,1855,37.98388162240719,0,1,0,0,1,0,1,0
52,Female,188,116,2,30,737,Low,1748,32.820280669986424,0,1,0,0,0,0,0,0
21,Male,155,111,5,21,541,Medium,3117,46.20187304890738,0,1,0,0,0,0,0,1
50,Female,190,80,2,98,510,Low,3938,22.1606648199446,0,0,1,1,0,0,0,0
48,Female,178,77,1,67,354,High,3797,24.302487059714682,0,0,0,1,0,0,1,1
49,Male,181,73,5,110,237,Low,1852,22.282592106468055,0,0,0,1,0,0,1,1
33,Other,171,74,4,15,824,Low,2601,25.3069320474676,0,0,0,0,1,0,1,1
49,Male,194,79,2,37,974,Medium,2787,20.990540971410354,0,0,1,1,0,0,0,0
26,Male,192,109,0,43,563,Medium,2316,29.56814236111111,0,1,0,1,0,0,1,0
18,Other,166,91,5,92,939,Low,1582,33.02366090869502,0,1,0,0,0,0,0,1
31,Male,153,61,1,19,868,High,3644,26.05835362467427,0,1,0,1,0,0,1,1
18,Female,186,50,0,103,338,High,2725,14.452537865649207,0,0,0,0,0,0,0,0
39,Other,198,88,4,34,730,High,3968,22.44668911335578,0,0,0,0,1,0,1,1
54,Female,197,65,2,117,858,High,2693,16.74869231363859,0,0,0,0,0,0,0,0
54,Male,179,51,4,16,749,Medium,3855,15.917106207671422,0,0,0,0,1,0,1,1
22,Female,180,59,3,104,991,Low,3548,18.209876543209877,0,0,1,0,1,0,0,0
58,Male,166,59,4,20,859,High,3150,21.410944984758313,0,0,0,0,1,0,1,1
24,Female,190,58,5,30,670,High,2777,16.066481994459835,0,0,0,0,0,0,0,1
57,Female,182,82,4,82,275,Medium,3310,24.755464315903875,0,0,0,0,1,0,1,1
37,Female,172,90,4,109,764,Low,3661,30.42184964845863,0,0,0,0,1,0,1,1
42,Male,171,84,1,47,709,Low,2906,28.726787729557817,0,1,0,1,0,0,1,1
27,Other,193,108,2,108,507,High,1846,28.99406695481758,0,1,1,1,0,0,0,0
41,Other,181,54,3,55,406,Low,3479,16.483013339031164,0,0,1,0,1,0,1,0
24,Female,199,53,1,90,618,High,3814,13.383500416656144,0,0,0,0,0,0,0,1
37,Other,152,98,1,56,399,High,2838,42.41689750692521,0,1,0,0,0,0,1,1
33,Male,186,109,2,59,731,Low,3027,31.50653254711527,0,1,0,0,0,0,0,0
25,Other,170,102,3,63,674,Low,2028,35.294117647058826,0,1,0,0,1,0,1,0
53,Male,154,57,2,27,792,Medium,3873,24.034407151290267,0,0,0,1,0,0,0,0
53,Other,196,114,1,98,591,High,3740,29.67513536026656,0,1,0,1,0,0,1,1
31,Male,167,77,1,114,975,Medium,2907,27.60945175517229,0,1,0,1,0,0,1,1
31,Other,184,108,3,86,337,Low,2700,31.899810964083173,0,1,0,0,1,0,1,0
19,Male,163,60,4,67,674,High,3357,22.582709172343712,0,0,0,0,1,1,0,1
59,Male,163,87,4,77,972,Low,2539,32.74492829989838,0,0,0,0,1,0,1,1
51,Other,174,58,4,62,726,Low,2450,19.157088122605362,0,0,0,0,1,0,1,1
31,Female,162,87,0,15,266,High,2675,33.15043438500228,0,1,0,0,0,0,1,0
46,Other,167,65,5,95,316,Medium,1936,23.306680053067517,0,0,0,1,0,0,1,1
36,Female,192,68,3,116,457,High,1781,18.446180555555557,0,0,1,0,1,0,1,0
42,Other,180,59,4,31,987,Low,3386,18.209876543209877,0,0,0,0,1,0,1,1
53,Other,190,102,0,74,861,Low,3714,28.254847645429365,0,1,0,1,0,0,1,0
30,Other,188,112,2,23,722,High,2332,31.688546853779993,0,1,0,0,0,0,0,0
19,Other,195,72,4,68,354,High,1698,18.93491124260355,0,0,0,0,1,1,0,1
24,Male,194,96,5,116,657,High,2272,25.507492826017643,0,1,0,1,0,0,0,1
47,Other,185,106,5,63,289,Medium,1887,30.97151205259313,0,1,0,0,0,0,1,1
37,Other,175,58,2,18,353,Medium,2227,18.93877551020408,1,0,1,1,0,0,0,0
34,Other,192,72,1,49,534,Medium,2035,19.53125,0,0,0,1,0,0,1,1
48,Female,199,89,3,79,504,High,3522,22.474179944950883,0,0,1,0,1,0,1,0
44,Male,153,57,5,42,665,High,2210,24.34960912469563,0,0,0,1,0,0,1,1
55,Other,198,82,1,98,758,Low,1829,20.91623303744516,0,0,0,1,0,0,1,1
30,Male,191,68,2,16,634,Low,2207,18.63983991666895,1,0,1,1,0,1,0,0
59,Female,179,68,4,58,379,High,3886,21.22280827689523,0,0,0,0,1,0,1,1
21,Male,172,60,5,88,987,Medium,1864,20.281233098972418,0,0,0,1,0,1,0,1
18,Male,151,56,3,18,412,Low,2738,24.560326301478007,1,0,1,0,1,1,0,0
59,Other,166,76,4,86,130,Medium,1540,27.58020031934969,0,0,0,0,1,0,1,1
34,Female,164,63,4,97,212,Low,2288,23.423557406305775,0,0,0,0,1,1,1,1
41,Other,167,86,1,13,232,High,3033,30.83653053175087,0,1,0,0,0,0,1,1
37,Male,187,107,1,80,268,High,3771,30.598530126683627,0,1,0,0,0,0,1,1
33,Other,162,81,5,13,866,Medium,2838,30.864197530864192,0,1,0,0,0,0,1,1
20,Female,184,118,2,64,204,High,3057,34.853497164461245,0,1,0,0,0,0,0,0
55,Female,180,57,5,27,621,High,1766,17.59259259259259,0,0,0,0,0,0,1,1
57,Male,156,62,3,53,675,High,3627,25.476660092044707,0,0,0,0,1,0,1,0
56,Female,186,96,4,74,545,Low,1959,27.748872702046476,0,0,0,0,1,0,1,1
28,Female,184,58,5,117,815,Medium,3926,17.131379962192817,0,0,0,0,0,0,1,1
35,Male,154,78,4,84,175,Medium,3684,32.889188733344575,0,0,0,0,1,0,1,1
34,Male,164,60,4,53,803,Low,2704,22.308149910767405,0,0,0,0,1,1,1,1
31,Female,159,102,3,54,486,High,1937,40.34650528064554,0,1,0,0,1,0,1,0
59,Female,166,109,0,21,504,Low,2052,39.55581361590942,0,0,0,0,0,0,1,0
28,Other,177,96,1,64,879,High,1745,30.642535669826675,0,1,0,0,0,0,1,1
59,Other,152,90,0,99,487,High,1804,38.95429362880886,0,0,0,0,0,0,1,0
29,Other,182,108,0,89,358,Medium,2965,32.60475787948315,0,1,0,0,0,0,1,0
48,Other,173,53,0,118,534,Low,1753,17.70857696548498,0,0,0,0,0,0,1,0
41,Other,187,91,1,87,619,Medium,2400,26.023048986244955,0,1,0,1,0,0,1,1
18,Male,182,113,2,11,930,High,3314,34.1142374109407,0,1,0,0,0,0,0,0
56,Female,168,109,3,50,141,Medium,2417,38.619614512471664,0,0,0,0,1,0,1,0
50,Other,191,80,2,69,778,Medium,3971,21.929223431375238,0,0,1,1,0,0,0,0
38,Other,179,92,4,58,782,Low,2645,28.71321119815237,0,0,0,0,1,0,1,1
18,Male,171,68,5,21,563,High,3943,23.25501863821347,0,0,0,1,0,1,0,1
45,Other,188,118,1,97,206,Low,3958,33.386147578089634,0,1,0,0,0,0,1,1
59,Male,157,106,2,36,624,Medium,2515,43.00377297253438,0,0,0,0,0,0,0,0
35,Other,153,96,2,113,978,High,3572,41.009867999487376,0,1,0,0,0,0,0,0
55,Male,167,80,4,35,285,High,3178,28.685144680698485,0,0,0,0,1,0,1,1
54,Female,177,101,5,67,760,Low,2072,32.23850106929682,0,1,0,0,0,0,1,1
29,Female,177,74,1,100,776,Medium,2758,23.620287912158062,0,0,0,1,0,0,1,1
27,Other,151,117,4,117,877,Medium,2613,51.31353887987369,0,0,0,0,1,0,1,1
32,Other,182,53,1,32,962,Low,2069,16.000483033450067,0,0,0,0,0,0,1,1
22,Other,173,110,3,21,495,Low,3129,36.753650305723546,0,1,0,0,1,0,0,0
30,Other,199,76,3,49,849,Medium,3826,19.191434559733338,1,0,1,0,1,1,1,0
51,Female,190,116,5,32,894,Medium,2741,32.13296398891967,0,1,0,0,0,0,1,1
41,Other,185,67,5,87,928,High,1825,19.576333089846603,0,0,0,1,0,0,1,1
44,Male,164,114,4,12,529,High,3999,42.38548483045807,0,0,0,0,1,0,1,1
54,Other,168,101,5,27,973,High,3271,35.785147392290256,0,1,0,0,0,0,1,1
40,Other,183,95,4,43,179,Medium,3146,28.367523664486843,0,0,0,0,1,0,1,1
28,Other,188,62,3,62,823,Medium,1560,17.54187415119964,0,0,1,0,1,0,1,0
26,Male,178,57,1,109,690,Low,1936,17.99015275849009,0,0,0,0,0,0,1,1
26,Female,151,118,1,44,634,Medium,2903,51.752116135257225,0,1,0,0,0,0,1,1
22,Female,177,52,4,56,976,High,3066,16.59804015448945,0,0,0,0,1,0,0,1
42,Male,163,96,0,47,724,Low,2226,36.13233467574994,0,1,0,0,0,0,1,0
24,Male,186,71,0,55,724,Medium,2377,20.522603769221874,0,0,0,1,0,1,0,0
36,Male,178,51,1,22,706,High,2771,16.09645246812271,0,0,0,0,0,0,1,1
23,Male,187,58,5,29,104,High,3991,16.586119134090193,0,0,0,0,0,0,0,1
54,Other,196,111,3,22,691,Low,3667,28.894210745522702,0,1,0,0,1,0,1,0
39,Female,192,89,4,14,259,Low,2823,24.14279513888889,0,0,0,0,1,0,1,1
29,Female,151,63,5,95,150,Low,2381,27.630367089162757,0,1,0,1,0,0,1,1
45,Female,177,61,2,101,737,Low,3039,19.4707778735357,0,0,1,1,0,0,0,0
22,Other,171,63,1,33,562,High,1588,21.545090797168363,0,0,0,1,0,0,0,1
41,Female,187,116,2,43,395,High,3076,33.17223826818039,0,1,0,0,0,0,0,0
28,Other,183,118,1,73,444,High,2961,35.235450446415236,0,1,0,0,0,0,1,1
36,Male,165,61,4,28,329,Low,3623,22.4058769513315,0,0,0,0,1,0,1,1
49,Male,176,95,1,54,713,Medium,2958,30.668904958677686,0,1,0,0,0,0,1,1
55,Male,152,116,5,111,815,Low,2916,50.20775623268698,0,1,0,0,0,0,1,1
54,Other,195,83,4,86,381,Low,2478,21.827744904667984,0,0,0,0,1,0,1,1
59,Female,168,86,5,56,379,Medium,3952,30.470521541950117,0,0,0,0,0,0,1,1
36,Female,177,56,3,44,128,Medium,2593,17.87481247406556,0,0,1,0,1,0,1,0
43,Female,184,89,5,31,594,Medium,1649,26.287807183364837,0,1,0,1,0,0,1,1
20,Female,194,88,2,89,694,Low,2400,23.381868423849507,1,0,1,1,0,1,0,0
47,Female,176,84,1,37,386,Medium,2023,27.117768595041323,0,1,0,1,0,0,1,1
21,Female,170,113,3,20,544,Low,3048,39.10034602076125,0,1,0,0,1,0,0,0
57,Female,166,65,3,75,753,Low,2289,23.588329220496444,0,0,0,0,1,0,1,0
57,Other,174,110,2,26,427,Medium,1639,36.332408508389484,0,0,0,0,0,0,0,0
46,Female,183,55,3,54,605,Low,1571,16.423303174176592,0,0,1,0,1,0,1,0
29,Female,195,118,3,62,889,High,3897,31.032215647600264,0,1,0,0,1,0,1,0
27,Male,182,66,2,29,999,High,3890,19.925129815239703,1,0,1,1,0,1,0,0
36,Other,171,101,4,86,365,Medium,3545,34.54054238911118,0,0,0,0,1,0,1,1
59,Other,152,72,3,77,800,High,2586,31.16343490304709,0,0,0,0,1,0,1,0
41,Male,165,92,1,10,281,Low,2271,33.792470156106525,0,1,0,0,0,0,1,1
52,Male,161,51,5,101,814,Low,1665,19.675166853130666,0,0,0,1,0,0,1,1
29,Other,151,119,0,67,245,Low,2794,52.19069339064076,0,1,0,0,0,0,1,0
48,Other,177,50,0,98,924,High,1624,15.959653994701394,0,0,0,0,0,0,1,0
27,Other,190,96,2,62,539,Low,3320,26.59279778393352,0,1,1,1,0,0,0,0
34,Male,158,101,2,92,559,Medium,3643,40.45825989424771,0,1,0,0,0,0,0,0
35,Female,161,77,1,57,644,Medium,3989,29.705644072373747,0,1,0,1,0,0,1,1
20,Female,192,119,0,82,153,Medium,3240,32.28081597222222,0,1,0,0,0,0,0,0
26,Male,167,87,3,93,595,High,1954,31.1950948402596,0,1,0,0,1,0,1,0
57,Female,183,71,0,96,785,High,3211,21.20099137030069,0,0,0,1,0,0,1,0
57,Other,178,54,1,58,755,Low,2725,17.043302613306402,0,0,0,0,0,0,1,1
29,Female,164,63,1,19,835,High,1576,23.423557406305775,0,0,0,1,0,0,1,1
57,Other,198,104,5,40,287,High,3794,26.527905315784103,0,0,0,1,0,0,1,1
18,Other,182,66,3,97,712,Low,2977,19.925129815239703,1,0,1,0,1,1,0,0
37,Male,196,68,0,110,631,High,2087,17.700957934194086,0,0,0,0,0,0,1,0
41,Female,151,79,5,46,501,Low,3579,34.64760317529933,0,1,0,0,0,0,1,1
43,Other,198,88,4,20,220,Low,2640,22.44668911335578,0,0,0,0,1,0,1,1
47,Female,154,64,0,101,645,High,1764,26.986001011975038,0,1,0,1,0,0,1,0
52,Female,173,62,5,61,839,Low,2262,20.715693808680545,0,0,0,1,0,0,1,1
31,Male,167,82,3,45,543,Low,2530,29.402273297715947,0,1,1,0,1,0,1,0
51,Male,153,79,1,83,665,Low,2605,33.74770387457816,0,1,0,0,0,0,1,1
56,Female,166,80,5,100,171,Medium,3582,29.03178980984178,0,0,0,1,0,0,1,1
43,Male,186,116,2,49,395,High,2947,33.52988784830616,0,1,0,0,0,0,0,0
30,Female,150,53,1,109,848,Medium,3258,23.555555555555557,0,0,0,1,0,0,1,1
41,Other,185,108,5,35,105,Low,1750,31.55588020452885,0,1,0,0,0,0,1,1
50,Other,187,114,3,28,672,Medium,2149,32.60030312562555,0,1,0,0,1,0,1,0
20,Male,194,104,3,44,105,High,3300,27.63311722818578,0,1,1,0,1,0,0,0
51,Female,182,113,4,43,445,Medium,1911,34.1142374109407,0,0,0,0,1,0,1,1
54,Other,165,52,4,25,124,Low,2538,19.100091827364558,0,0,0,0,1,0,1,1
33,Female,161,87,3,114,185,Medium,3405,33.56351992592878,0,1,0,0,1,0,1,0
42,Other,178,99,2,50,963,Low,1560,31.246054791061734,0,1,0,0,0,0,0,0
36,Female,171,116,3,60,783,High,2843,39.670325912246504,0,1,0,0,1,0,1,0
26,Male,165,56,2,86,877,Medium,3920,20.569329660238754,1,0,1,1,0,1,0,0
51,Other,164,104,0,109,769,High,3582,38.667459845330164,0,1,0,0,0,0,1,0
54,Male,186,100,5,24,692,Medium,2627,28.905075731298414,0,1,0,1,0,0,1,1
19,Male,195,77,5,18,467,Medium,2946,20.24983563445102,0,0,0,1,0,1,0,1
36,Male,198,96,5,57,802,Medium,3144,24.487297214569942,0,0,0,1,0,0,1,1
45,Male,150,91,2,99,547,Low,3071,40.44444444444444,0,1,0,0,0,0,0,0
49,Male,157,70,2,70,264,Medium,3120,28.398718000730252,0,1,1,1,0,0,0,0
48,Female,166,111,5,88,219,High,1935,40.28160836115547,0,1,0,0,0,0,1,1
54,Female,188,105,5,100,577,High,2669,29.708012675418743,0,1,0,1,0,0,1,1
27,Male,171,112,2,35,577,High,1574,38.30238363941042,0,1,0,0,0,0,0,0
31,Other,150,98,1,41,521,High,1898,43.55555555555556,0,1,0,0,0,0,1,1
55,Female,178,75,5,82,983,Low,1954,23.671253629592222,0,0,0,1,0,0,1,1
48,Other,154,75,3,87,888,High,2641,31.624219935908247,0,1,0,0,1,0,1,0
26,Male,163,94,2,113,560,Medium,3302,35.37957770333848,0,1,0,0,0,0,0,0
25,Female,162,55,1,71,762,Low,2132,20.957171162932475,0,0,0,1,0,0,1,1
48,Female,161,53,5,72,722,Low,3560,20.446742023841672,0,0,0,1,0,0,1,1
59,Female,190,95,0,49,379,Low,1798,26.315789473684212,0,0,0,1,0,0,1,0
52,Male,198,101,2,27,519,Low,3524,25.762677277828793,0,1,0,1,0,0,0,0
38,Other,186,50,4,78,787,Medium,2005,14.452537865649207,0,0,0,0,1,0,1,1
31,Female,176,105,2,92,869,Medium,2711,33.89721074380165,0,1,0,0,0,0,0,0
41,Male,151,105,2,50,674,Medium,1816,46.05061181527126,0,1,0,0,0,0,0,0
19,Male,166,94,0,64,487,Medium,3686,34.11235302656409,0,1,0,0,0,0,0,0
41,Female,174,77,4,57,931,Medium,3101,25.43268595587264,0,0,0,0,1,0,1,1
53,Other,164,52,0,20,347,Medium,2172,19.333729922665082,0,0,0,1,0,0,1,0
53,Other,199,111,3,19,612,Medium,1927,28.029595212242114,0,1,0,0,1,0,1,0
43,Female,156,70,0,64,324,Low,2092,28.763971071663377,0,1,0,1,0,0,1,0
35,Other,191,56,5,73,113,High,3734,15.350456401962665,0,0,0,0,0,0,1,1
41,Female,163,82,4,47,365,Medium,1769,30.863035868869737,0,0,0,0,1,0,1,1
20,Female,180,80,5,26,734,Low,2802,24.691358024691358,0,0,0,1,0,1,0,1
54,Other,196,111,5,15,997,Medium,2513,28.894210745522702,0,1,0,1,0,0,1,1
20,Male,190,52,2,117,573,Low,2548,14.40443213296399,0,0,1,0,0,0,0,0
47,Male,185,97,5,107,906,High,2451,28.341855368882392,0,1,0,1,0,0,1,1
40,Male,167,92,1,72,645,Medium,2919,32.987916382803256,0,1,0,0,0,0,1,1
24,Female,159,84,1,65,429,High,2158,33.22653376053162,0,1,0,0,0,0,0,1
27,Male,189,71,3,86,681,Medium,2126,19.87626326250665,1,0,1,0,1,1,1,0
29,Other,177,114,4,58,492,High,2251,36.388011107919176,0,0,0,0,1,0,1,1
23,Male,199,97,3,66,450,High,2414,24.494330951238602,1,0,1,0,1,1,0,0
31,Other,174,55,0,71,831,Medium,2900,18.166204254194742,0,0,0,0,0,0,1,0
29,Female,198,112,2,68,777,Medium,3082,28.568513416998265,0,1,1,1,0,0,0,0
30,Other,175,51,0,117,956,Low,2557,16.653061224489797,0,0,0,0,0,0,1,0
50,Female,155,118,3,85,271,High,1618,49.11550468262226,0,1,0,0,1,0,1,0
28,Other,161,119,3,78,397,Low,3235,45.908722657304885,0,1,0,0,1,0,1,0
54,Male,170,79,4,70,987,High,3943,27.33564013840831,0,0,0,0,1,0,1,1
57,Female,182,98,3,10,231,Medium,3720,29.585798816568044,0,0,0,0,1,0,1,0
44,Male,190,55,4,47,194,Medium,2566,15.235457063711912,0,0,0,0,1,0,1,1
46,Other,179,84,4,72,583,High,1613,26.216410224399986,0,0,0,0,1,0,1,1
42,Other,176,105,3,12,428,Medium,3090,33.89721074380165,0,1,0,0,1,0,1,0
55,Female,156,57,3,60,464,Medium,2485,23.422090729783037,0,0,0,0,1,0,1,0
37,Female,152,92,5,36,556,Medium,3656,39.81994459833795,0,1,0,0,0,0,1,1
18,Other,198,96,0,29,523,High,2647,24.487297214569942,0,0,0,1,0,1,0,0
21,Female,190,87,1,85,107,Low,1978,24.099722991689752,0,0,0,1,0,0,0,1
44,Male,151,76,1,101,693,Low,3597,33.33187140914872,0,1,0,0,0,0,1,1
48,Male,165,59,0,117,124,High,3175,21.6712580348944,0,0,0,1,0,0,1,0
43,Other,154,69,3,56,757,High,2332,29.094282341035587,0,1,1,0,1,0,1,0
39,Male,151,80,1,34,669,Medium,1828,35.086180430682866,0,1,0,0,0,0,1,1
39,Other,198,56,1,117,362,Medium,2691,14.284256708499132,0,0,0,0,0,0,1,1
38,Male,159,68,0,44,659,Low,2540,26.897670187097027,0,1,0,1,0,0,1,0
28,Male,188,108,3,33,785,Medium,1847,30.556813037573566,0,1,0,0,1,0,1,0
19,Other,167,74,2,11,260,Low,3860,26.533758829646096,0,1,1,1,0,0,0,0
49,Other,157,87,4,18,774,Medium,2372,35.295549515193315,0,0,0,0,1,0,1,1
21,Female,153,84,3,91,567,Low,3070,35.883634499551455,0,1,0,0,1,0,0,0
53,Female,182,110,5,101,463,Low,2558,33.20854969206617,0,1,0,0,0,0,1,1
57,Male,159,93,1,119,463,High,3874,36.786519520588584,0,0,0,0,0,0,1,1
56,Other,189,106,1,58,718,High,3475,29.674421208812745,0,0,0,1,0,0,1,1
57,Female,160,73,5,39,759,High,3142,28.515624999999993,0,0,0,1,0,0,1,1
19,Male,197,89,3,59,656,Medium,1879,22.932824860212836,1,0,1,0,1,1,0,0
49,Other,180,53,0,81,841,High,3599,16.358024691358022,0,0,0,0,0,0,1,0
26,Other,188,102,0,96,882,Low,2302,28.85921231326392,0,1,0,1,0,0,1,0
22,Male,156,58,2,117,402,Low,1709,23.83300460223537,1,0,1,1,0,1,0,0
53,Male,198,107,4,43,390,Low,3860,27.293133353739414,0,0,0,0,1,0,1,1
55,Male,176,105,1,65,443,Low,2293,33.89721074380165,0,1,0,0,0,0,1,1
39,Male,194,103,0,37,633,Medium,2236,27.367414177914764,0,1,0,1,0,0,1,0
20,Female,185,61,0,15,752,Medium,3221,17.82322863403944,0,0,0,0,0,0,0,0
53,Male,196,58,1,48,839,Low,3059,15.097875885047898,0,0,0,0,0,0,1,1
28,Female,153,68,5,44,298,High,1548,29.04865649963689,0,1,0,1,0,0,1,1
50,Male,192,54,4,83,148,Low,3464,14.6484375,0,0,0,0,1,0,1,1
41,Male,171,80,4,88,891,Medium,1540,27.358845456721728,0,0,0,0,1,0,1,1
53,Male,163,67,2,24,687,High,2009,25.21735857578381,0,1,0,1,0,0,0,0
27,Female,154,53,1,19,381,Medium,2095,22.34778208804183,0,0,0,1,0,0,1,1
32,Male,151,84,5,70,440,Low,1877,36.84048945221701,0,1,0,0,0,0,1,1
46,Male,190,102,2,86,412,Low,3637,28.254847645429365,0,1,1,1,0,0,0,0
52,Other,185,81,3,31,984,Medium,1752,23.66691015339664,0,0,0,0,1,0,1,0
33,Other,187,97,3,119,234,Low,3662,27.738854413909458,0,1,1,0,1,0,1,0
51,Male,182,68,2,10,793,High,2433,20.528921627822726,0,0,0,1,0,0,0,0
39,Female,184,73,5,59,177,Medium,2772,21.561909262759922,0,0,0,1,0,0,1,1
25,Other,184,96,2,86,546,Medium,2279,28.35538752362949,0,1,1,1,0,0,0,0
50,Other,182,78,1,51,132,Low,3179,23.54788069073783,0,0,0,1,0,0,1,1
23,Male,167,92,1,109,849,Medium,1773,32.987916382803256,0,1,0,0,0,0,0,1
34,Female,182,54,2,87,744,Low,2848,16.302378939741576,0,0,1,0,0,0,0,0
55,Other,174,52,4,33,967,Low,3908,17.17532038578412,0,0,0,0,1,0,1,1
31,Male,190,98,3,64,538,High,2578,27.146814404432135,0,1,1,0,1,0,1,0
